"DATE","gage_height","qual_code","NAME","PRCP","SNOW","SNWD","TMAX","TMIN","TMAX_C","TMIN_C"
1958-06-17,8.64,"A","TAHOE CITY, CA US",0.11,0,0,72,41,22.2222222222222,5
1958-06-18,8.7,"A","TAHOE CITY, CA US",0.03,0,0,69,42,20.5555555555556,5.55555555555556
1958-06-19,8.72,"A","TAHOE CITY, CA US",0.23,0,0,71,41,21.6666666666667,5
1958-06-20,8.75,"A","TAHOE CITY, CA US",0,0,0,70,39,21.1111111111111,3.88888888888889
1958-06-21,8.77,"A","TAHOE CITY, CA US",0,0,0,71,45,21.6666666666667,7.22222222222222
1958-06-22,8.8,"A","TAHOE CITY, CA US",0,0,0,73,45,22.7777777777778,7.22222222222222
1958-06-23,8.81,"A","TAHOE CITY, CA US",0,0,0,75,46,23.8888888888889,7.77777777777778
1958-06-24,8.83,"A","TAHOE CITY, CA US",0,0,0,71,36,21.6666666666667,2.22222222222222
1958-06-25,8.85,"A","TAHOE CITY, CA US",0,0,0,69,40,20.5555555555556,4.44444444444444
1958-06-26,8.86,"A","TAHOE CITY, CA US",0,0,0,67,43,19.4444444444444,6.11111111111111
1958-06-27,8.9,"A","TAHOE CITY, CA US",0,0,0,76,47,24.4444444444444,8.33333333333333
1958-06-28,8.87,"A","TAHOE CITY, CA US",0,0,0,73,34,22.7777777777778,1.11111111111111
1958-06-29,8.88,"A","TAHOE CITY, CA US",0,0,0,72,44,22.2222222222222,6.66666666666667
1958-06-30,8.88,"A","TAHOE CITY, CA US",0,0,0,65,35,18.3333333333333,1.66666666666667
1958-07-01,8.85,"A","TAHOE CITY, CA US",0,0,0,66,38,18.8888888888889,3.33333333333333
1958-07-02,8.89,"A","TAHOE CITY, CA US",0,0,0,65,37,18.3333333333333,2.77777777777778
1958-07-03,8.89,"A","TAHOE CITY, CA US",0,0,0,68,41,20,5
1958-07-04,8.9,"A","TAHOE CITY, CA US",0.03,0,0,68,42,20,5.55555555555556
1958-07-05,8.91,"A","TAHOE CITY, CA US",0,0,0,71,44,21.6666666666667,6.66666666666667
1958-07-06,8.91,"A","TAHOE CITY, CA US",0,0,0,75,45,23.8888888888889,7.22222222222222
1958-07-07,8.92,"A","TAHOE CITY, CA US",0,0,0,80,45,26.6666666666667,7.22222222222222
1958-07-08,8.93,"A","TAHOE CITY, CA US",0,0,0,75,41,23.8888888888889,5
1958-07-09,8.94,"A","TAHOE CITY, CA US",0,0,0,76,44,24.4444444444444,6.66666666666667
1958-07-10,8.95,"A","TAHOE CITY, CA US",0,0,0,80,40,26.6666666666667,4.44444444444444
1958-07-11,8.95,"A","TAHOE CITY, CA US",0,0,0,79,43,26.1111111111111,6.11111111111111
1958-07-12,8.95,"A","TAHOE CITY, CA US",0,0,0,78,44,25.5555555555556,6.66666666666667
1958-07-13,8.95,"A","TAHOE CITY, CA US",0,0,0,82,44,27.7777777777778,6.66666666666667
1958-07-14,8.94,"A","TAHOE CITY, CA US",0,0,0,79,41,26.1111111111111,5
1958-07-15,8.95,"A","TAHOE CITY, CA US",0,0,0,77,45,25,7.22222222222222
1958-07-16,8.92,"A","TAHOE CITY, CA US",0,0,0,77,43,25,6.11111111111111
1958-07-17,8.97,"A","TAHOE CITY, CA US",0,0,0,75,39,23.8888888888889,3.88888888888889
1958-07-18,8.96,"A","TAHOE CITY, CA US",0.2,0,0,61,39,16.1111111111111,3.88888888888889
1958-07-19,8.97,"A","TAHOE CITY, CA US",0,0,0,68,46,20,7.77777777777778
1958-07-20,8.98,"A","TAHOE CITY, CA US",0.18,0,0,69,45,20.5555555555556,7.22222222222222
1958-07-21,8.98,"A","TAHOE CITY, CA US",0,0,0,71,48,21.6666666666667,8.88888888888889
1958-07-22,9.03,"A","TAHOE CITY, CA US",0,0,0,77,48,25,8.88888888888889
1958-07-23,9.03,"A","TAHOE CITY, CA US",0.22,0,0,76,44,24.4444444444444,6.66666666666667
1958-07-24,9.05,"A","TAHOE CITY, CA US",0.02,0,0,70,42,21.1111111111111,5.55555555555556
1958-07-25,9.04,"A","TAHOE CITY, CA US",0,0,0,71,48,21.6666666666667,8.88888888888889
1958-07-26,9.05,"A","TAHOE CITY, CA US",0,0,0,72,50,22.2222222222222,10
1958-07-27,9.05,"A","TAHOE CITY, CA US",0,0,0,76,51,24.4444444444444,10.5555555555556
1958-07-28,9.05,"A","TAHOE CITY, CA US",0,0,0,78,51,25.5555555555556,10.5555555555556
1958-07-29,9.04,"A","TAHOE CITY, CA US",0.03,0,0,76,49,24.4444444444444,9.44444444444444
1958-07-30,9.04,"A","TAHOE CITY, CA US",0,0,0,76,44,24.4444444444444,6.66666666666667
1958-07-31,9.03,"A","TAHOE CITY, CA US",0,0,0,75,48,23.8888888888889,8.88888888888889
1958-08-01,9.04,"A","TAHOE CITY, CA US",0,0,0,75,49,23.8888888888889,9.44444444444444
1958-08-02,9.03,"A","TAHOE CITY, CA US",0.03,0,0,71,51,21.6666666666667,10.5555555555556
1958-08-03,9.02,"A","TAHOE CITY, CA US",0,0,0,77,46,25,7.77777777777778
1958-08-04,9.01,"A","TAHOE CITY, CA US",0,0,0,77,43,25,6.11111111111111
1958-08-05,9,"A","TAHOE CITY, CA US",0,0,0,80,43,26.6666666666667,6.11111111111111
1958-08-06,9,"A","TAHOE CITY, CA US",0,0,0,76,48,24.4444444444444,8.88888888888889
1958-08-07,8.99,"A","TAHOE CITY, CA US",0,0,0,81,47,27.2222222222222,8.33333333333333
1958-08-08,8.99,"A","TAHOE CITY, CA US",0,0,0,81,57,27.2222222222222,13.8888888888889
1958-08-09,8.99,"A","TAHOE CITY, CA US",0,0,0,78,49,25.5555555555556,9.44444444444444
1958-08-10,8.99,"A","TAHOE CITY, CA US",0,0,0,75,55,23.8888888888889,12.7777777777778
1958-08-11,8.98,"A","TAHOE CITY, CA US",0,0,0,78,50,25.5555555555556,10
1958-08-12,8.96,"A","TAHOE CITY, CA US",0,0,0,82,48,27.7777777777778,8.88888888888889
1958-08-13,8.95,"A","TAHOE CITY, CA US",0,0,0,83,49,28.3333333333333,9.44444444444444
1958-08-14,8.95,"A","TAHOE CITY, CA US",0,0,0,83,47,28.3333333333333,8.33333333333333
1958-08-15,8.95,"A","TAHOE CITY, CA US",0,0,0,84,50,28.8888888888889,10
1958-08-16,8.94,"A","TAHOE CITY, CA US",0.11,0,0,83,51,28.3333333333333,10.5555555555556
1958-08-17,8.94,"A","TAHOE CITY, CA US",0.1,0,0,79,49,26.1111111111111,9.44444444444444
1958-08-18,8.94,"A","TAHOE CITY, CA US",0.15,0,0,71,46,21.6666666666667,7.77777777777778
1958-08-19,8.97,"A","TAHOE CITY, CA US",0.07,0,0,75,46,23.8888888888889,7.77777777777778
1958-08-20,8.98,"A","TAHOE CITY, CA US",0.53,0,0,71,46,21.6666666666667,7.77777777777778
1958-08-21,8.95,"A","TAHOE CITY, CA US",0,0,0,71,43,21.6666666666667,6.11111111111111
1958-08-22,8.96,"A","TAHOE CITY, CA US",0,0,0,75,42,23.8888888888889,5.55555555555556
1958-08-23,8.95,"A","TAHOE CITY, CA US",0,0,0,72,46,22.2222222222222,7.77777777777778
1958-08-24,8.93,"A","TAHOE CITY, CA US",0,0,0,75,46,23.8888888888889,7.77777777777778
1958-08-25,8.93,"A","TAHOE CITY, CA US",0,0,0,78,46,25.5555555555556,7.77777777777778
1958-08-26,8.91,"A","TAHOE CITY, CA US",0,0,0,80,48,26.6666666666667,8.88888888888889
1958-08-27,8.9,"A","TAHOE CITY, CA US",0,0,0,79,48,26.1111111111111,8.88888888888889
1958-08-28,8.89,"A","TAHOE CITY, CA US",0,0,0,78,47,25.5555555555556,8.33333333333333
1958-08-29,8.87,"A","TAHOE CITY, CA US",0,0,0,75,44,23.8888888888889,6.66666666666667
1958-08-30,8.87,"A","TAHOE CITY, CA US",0,0,0,77,42,25,5.55555555555556
1958-08-31,8.86,"A","TAHOE CITY, CA US",0,0,0,74,45,23.3333333333333,7.22222222222222
1958-09-01,8.83,"A","TAHOE CITY, CA US",0,0,0,77,40,25,4.44444444444444
1958-09-02,8.83,"A","TAHOE CITY, CA US",0,0,0,80,44,26.6666666666667,6.66666666666667
1958-09-03,8.79,"A","TAHOE CITY, CA US",0,0,0,76,46,24.4444444444444,7.77777777777778
1958-09-04,8.75,"A","TAHOE CITY, CA US",0,0,0,74,42,23.3333333333333,5.55555555555556
1958-09-05,8.76,"A","TAHOE CITY, CA US",0,0,0,70,42,21.1111111111111,5.55555555555556
1958-09-06,8.74,"A","TAHOE CITY, CA US",0,0,0,73,45,22.7777777777778,7.22222222222222
1958-09-07,8.76,"A","TAHOE CITY, CA US",0,0,0,76,53,24.4444444444444,11.6666666666667
1958-09-08,8.76,"A","TAHOE CITY, CA US",0.3,0,0,74,49,23.3333333333333,9.44444444444444
1958-09-09,8.7,"A","TAHOE CITY, CA US",0,0,0,70,40,21.1111111111111,4.44444444444444
1958-09-10,8.68,"A","TAHOE CITY, CA US",0,0,0,72,43,22.2222222222222,6.11111111111111
1958-09-11,8.65,"A","TAHOE CITY, CA US",0,0,0,69,40,20.5555555555556,4.44444444444444
1958-09-12,8.62,"A","TAHOE CITY, CA US",0,0,0,66,45,18.8888888888889,7.22222222222222
1958-09-13,8.55,"A","TAHOE CITY, CA US",0,0,0,56,31,13.3333333333333,-0.555555555555556
1958-09-14,8.57,"A","TAHOE CITY, CA US",0,0,0,62,34,16.6666666666667,1.11111111111111
1958-09-15,8.52,"A","TAHOE CITY, CA US",0,0,0,63,35,17.2222222222222,1.66666666666667
1958-09-16,8.51,"A","TAHOE CITY, CA US",0,0,0,67,40,19.4444444444444,4.44444444444444
1958-09-17,8.5,"A","TAHOE CITY, CA US",0,0,0,71,41,21.6666666666667,5
1958-09-18,8.48,"A","TAHOE CITY, CA US",0,0,0,73,40,22.7777777777778,4.44444444444444
1958-09-19,8.46,"A","TAHOE CITY, CA US",0,0,0,70,41,21.1111111111111,5
1958-09-20,8.46,"A","TAHOE CITY, CA US",0,0,0,75,40,23.8888888888889,4.44444444444444
1958-09-21,8.43,"A","TAHOE CITY, CA US",0,0,0,65,39,18.3333333333333,3.88888888888889
1958-09-22,8.41,"A","TAHOE CITY, CA US",0,0,0,75,45,23.8888888888889,7.22222222222222
1958-09-23,8.38,"A","TAHOE CITY, CA US",0.18,0,0,65,35,18.3333333333333,1.66666666666667
1958-09-24,8.37,"A","TAHOE CITY, CA US",0.01,0,0,50,27,10,-2.77777777777778
1958-09-25,8.33,"A","TAHOE CITY, CA US",0,0,0,52,32,11.1111111111111,0
1958-09-26,8.32,"A","TAHOE CITY, CA US",0,0,0,64,38,17.7777777777778,3.33333333333333
1958-09-27,8.29,"A","TAHOE CITY, CA US",0,0,0,66,39,18.8888888888889,3.88888888888889
1958-09-28,8.28,"A","TAHOE CITY, CA US",0,0,0,69,38,20.5555555555556,3.33333333333333
1958-09-29,8.28,"A","TAHOE CITY, CA US",0,0,0,69,39,20.5555555555556,3.88888888888889
1958-09-30,8.25,"A","TAHOE CITY, CA US",0,0,0,65,40,18.3333333333333,4.44444444444444
1958-10-01,8.25,"A","TAHOE CITY, CA US",0,0,0,66,38,18.8888888888889,3.33333333333333
1958-10-02,8.22,"A","TAHOE CITY, CA US",0,0,0,67,36,19.4444444444444,2.22222222222222
1958-10-03,8.21,"A","TAHOE CITY, CA US",0,0,0,66,36,18.8888888888889,2.22222222222222
1958-10-04,8.2,"A","TAHOE CITY, CA US",0,0,0,68,37,20,2.77777777777778
1958-10-05,8.18,"A","TAHOE CITY, CA US",0,0,0,69,39,20.5555555555556,3.88888888888889
1958-10-06,8.17,"A","TAHOE CITY, CA US",0,0,0,71,38,21.6666666666667,3.33333333333333
1958-10-07,8.15,"A","TAHOE CITY, CA US",0,0,0,69,31,20.5555555555556,-0.555555555555556
1958-10-08,8.14,"A","TAHOE CITY, CA US",0,0,0,63,35,17.2222222222222,1.66666666666667
1958-10-09,8.12,"A","TAHOE CITY, CA US",0,0,0,63,38,17.2222222222222,3.33333333333333
1958-10-10,8.1,"A","TAHOE CITY, CA US",0,0,0,62,37,16.6666666666667,2.77777777777778
1958-10-11,8.08,"A","TAHOE CITY, CA US",0,0,0,62,36,16.6666666666667,2.22222222222222
1958-10-12,8.07,"A","TAHOE CITY, CA US",0,0,0,70,35,21.1111111111111,1.66666666666667
1958-10-13,8.06,"A","TAHOE CITY, CA US",0,0,0,68,36,20,2.22222222222222
1958-10-14,8.05,"A","TAHOE CITY, CA US",0,0,0,68,37,20,2.77777777777778
1958-10-15,8.04,"A","TAHOE CITY, CA US",0,0,0,69,37,20.5555555555556,2.77777777777778
1958-10-16,8.02,"A","TAHOE CITY, CA US",0,0,0,64,37,17.7777777777778,2.77777777777778
1958-10-17,7.99,"A","TAHOE CITY, CA US",0,0,0,63,40,17.2222222222222,4.44444444444444
1958-10-18,8,"A","TAHOE CITY, CA US",0.22,0,0,69,41,20.5555555555556,5
1958-10-19,7.95,"A","TAHOE CITY, CA US",0,0,0,65,40,18.3333333333333,4.44444444444444
1958-10-20,7.9,"A","TAHOE CITY, CA US",0,0,0,56,27,13.3333333333333,-2.77777777777778
1958-10-21,7.88,"A","TAHOE CITY, CA US",0,0,0,48,26,8.88888888888889,-3.33333333333333
1958-10-22,7.87,"A","TAHOE CITY, CA US",0,0,0,52,29,11.1111111111111,-1.66666666666667
1958-10-23,7.86,"A","TAHOE CITY, CA US",0.11,0,0,57,35,13.8888888888889,1.66666666666667
1958-10-24,7.85,"A","TAHOE CITY, CA US",0.03,0,0,52,32,11.1111111111111,0
1958-10-25,7.84,"A","TAHOE CITY, CA US",0,0,0,53,32,11.6666666666667,0
1958-10-26,7.83,"A","TAHOE CITY, CA US",0,0,0,60,37,15.5555555555556,2.77777777777778
1958-10-27,7.81,"A","TAHOE CITY, CA US",0,0,0,55,34,12.7777777777778,1.11111111111111
1958-10-28,7.8,"A","TAHOE CITY, CA US",0,0,0,57,31,13.8888888888889,-0.555555555555556
1958-10-29,7.77,"A","TAHOE CITY, CA US",0,0,0,55,32,12.7777777777778,0
1958-10-30,7.76,"A","TAHOE CITY, CA US",0,0,0,54,26,12.2222222222222,-3.33333333333333
1958-10-31,7.74,"A","TAHOE CITY, CA US",0,0,0,53,32,11.6666666666667,0
1958-11-01,7.72,"A","TAHOE CITY, CA US",0,0,0,51,28,10.5555555555556,-2.22222222222222
1958-11-02,7.71,"A","TAHOE CITY, CA US",0,0,0,52,29,11.1111111111111,-1.66666666666667
1958-11-03,7.7,"A","TAHOE CITY, CA US",0,0,0,55,30,12.7777777777778,-1.11111111111111
1958-11-04,7.69,"A","TAHOE CITY, CA US",0,0,0,60,32,15.5555555555556,0
1958-11-05,7.68,"A","TAHOE CITY, CA US",0,0,0,57,32,13.8888888888889,0
1958-11-06,7.67,"A","TAHOE CITY, CA US",0,0,0,56,31,13.3333333333333,-0.555555555555556
1958-11-07,7.66,"A","TAHOE CITY, CA US",0,0,0,55,31,12.7777777777778,-0.555555555555556
1958-11-08,7.65,"A","TAHOE CITY, CA US",0,0,0,57,33,13.8888888888889,0.555555555555556
1958-11-09,7.62,"A","TAHOE CITY, CA US",0,0,0,65,40,18.3333333333333,4.44444444444444
1958-11-10,7.63,"A","TAHOE CITY, CA US",0.09,0.5,1,55,32,12.7777777777778,0
1958-11-11,7.59,"A","TAHOE CITY, CA US",0,0,0,38,28,3.33333333333333,-2.22222222222222
1958-11-12,7.59,"A","TAHOE CITY, CA US",0,0,0,42,23,5.55555555555556,-5
1958-11-13,7.54,"A","TAHOE CITY, CA US",0,0,0,49,27,9.44444444444444,-2.77777777777778
1958-11-14,7.61,"A","TAHOE CITY, CA US",0.46,0,0,51,32,10.5555555555556,0
1958-11-15,7.57,"A","TAHOE CITY, CA US",0.13,6,6,32,10,0,-12.2222222222222
1958-11-16,7.54,"A","TAHOE CITY, CA US",0,0,4,24,10,-4.44444444444444,-12.2222222222222
1958-11-17,7.54,"A","TAHOE CITY, CA US",0,0,2,25,6,-3.88888888888889,-14.4444444444444
1958-11-18,7.54,"A","TAHOE CITY, CA US",0,0,1,36,16,2.22222222222222,-8.88888888888889
1958-11-19,7.54,"A","TAHOE CITY, CA US",0.1,0,0,43,30,6.11111111111111,-1.11111111111111
1958-11-20,7.56,"A","TAHOE CITY, CA US",0,0,0,51,27,10.5555555555556,-2.77777777777778
1958-11-21,7.54,"A","TAHOE CITY, CA US",0,0,0,48,27,8.88888888888889,-2.77777777777778
1958-11-22,7.52,"A","TAHOE CITY, CA US",0,0,0,47,27,8.33333333333333,-2.77777777777778
1958-11-23,7.5,"A","TAHOE CITY, CA US",0,0,0,46,26,7.77777777777778,-3.33333333333333
1958-11-24,7.48,"A","TAHOE CITY, CA US",0,0,0,45,31,7.22222222222222,-0.555555555555556
1958-11-25,7.47,"A","TAHOE CITY, CA US",0,0,0,48,30,8.88888888888889,-1.11111111111111
1958-11-26,7.48,"A","TAHOE CITY, CA US",0,0,0,47,32,8.33333333333333,0
1958-11-27,7.46,"A","TAHOE CITY, CA US",0,0,0,44,26,6.66666666666667,-3.33333333333333
1958-11-28,7.45,"A","TAHOE CITY, CA US",0,0,0,49,22,9.44444444444444,-5.55555555555556
1958-11-29,7.45,"A","TAHOE CITY, CA US",0,0,0,47,24,8.33333333333333,-4.44444444444444
1958-11-30,7.45,"A","TAHOE CITY, CA US",0,0,0,47,24,8.33333333333333,-4.44444444444444
1958-12-01,7.44,"A","TAHOE CITY, CA US",0,0,0,47,26,8.33333333333333,-3.33333333333333
1958-12-02,7.43,"A","TAHOE CITY, CA US",0,0,0,50,27,10,-2.77777777777778
1958-12-03,7.42,"A","TAHOE CITY, CA US",0,0,0,50,29,10,-1.66666666666667
1958-12-04,7.41,"A","TAHOE CITY, CA US",0,0,0,50,30,10,-1.11111111111111
1958-12-05,7.4,"A","TAHOE CITY, CA US",0,0,0,58,28,14.4444444444444,-2.22222222222222
1958-12-06,7.4,"A","TAHOE CITY, CA US",0,0,0,56,29,13.3333333333333,-1.66666666666667
1958-12-07,7.38,"A","TAHOE CITY, CA US",0,0,0,55,27,12.7777777777778,-2.77777777777778
1958-12-08,7.37,"A","TAHOE CITY, CA US",0,0,0,58,29,14.4444444444444,-1.66666666666667
1958-12-09,7.37,"A","TAHOE CITY, CA US",0,0,0,52,28,11.1111111111111,-2.22222222222222
1958-12-10,7.36,"A","TAHOE CITY, CA US",0,0,0,50,30,10,-1.11111111111111
1958-12-11,7.36,"A","TAHOE CITY, CA US",0,0,0,50,29,10,-1.66666666666667
1958-12-12,7.35,"A","TAHOE CITY, CA US",0,0,0,49,27,9.44444444444444,-2.77777777777778
1958-12-13,7.35,"A","TAHOE CITY, CA US",0,0,0,51,27,10.5555555555556,-2.77777777777778
1958-12-14,7.34,"A","TAHOE CITY, CA US",0,0,0,45,23,7.22222222222222,-5
1958-12-15,7.34,"A","TAHOE CITY, CA US",0,0,0,44,25,6.66666666666667,-3.88888888888889
1958-12-16,7.33,"A","TAHOE CITY, CA US",0,0,0,47,27,8.33333333333333,-2.77777777777778
1958-12-17,7.32,"A","TAHOE CITY, CA US",0,0,0,51,27,10.5555555555556,-2.77777777777778
1958-12-18,7.32,"A","TAHOE CITY, CA US",0,0,0,52,28,11.1111111111111,-2.22222222222222
1958-12-19,7.31,"A","TAHOE CITY, CA US",0,0,0,50,26,10,-3.33333333333333
1958-12-20,7.28,"A","TAHOE CITY, CA US",0,0,0,51,25,10.5555555555556,-3.88888888888889
1958-12-21,7.28,"A","TAHOE CITY, CA US",0.02,0,0,50,29,10,-1.66666666666667
1958-12-22,7.3,"A","TAHOE CITY, CA US",0.26,3,3,38,30,3.33333333333333,-1.11111111111111
1958-12-23,7.28,"A","TAHOE CITY, CA US",0,0,1,40,27,4.44444444444444,-2.77777777777778
1958-12-24,7.27,"A","TAHOE CITY, CA US",0,0,0,42,21,5.55555555555556,-6.11111111111111
1958-12-25,7.27,"A","TAHOE CITY, CA US",0.2,2,2,44,30,6.66666666666667,-1.11111111111111
1958-12-26,7.25,"A","TAHOE CITY, CA US",0,0,1,41,25,5,-3.88888888888889
1958-12-27,7.3,"A","TAHOE CITY, CA US",0.86,3,4,48,27,8.88888888888889,-2.77777777777778
1958-12-28,7.29,"A","TAHOE CITY, CA US",0.08,0.5,4,32,20,0,-6.66666666666667
1958-12-29,7.25,"A","TAHOE CITY, CA US",0,0,4,37,18,2.77777777777778,-7.77777777777778
1958-12-30,7.25,"A","TAHOE CITY, CA US",0,0,3,43,21,6.11111111111111,-6.11111111111111
1958-12-31,7.24,"A","TAHOE CITY, CA US",0,0,2,43,24,6.11111111111111,-4.44444444444444
1959-01-01,7.23,"A","TAHOE CITY, CA US",0,0,2,44,21,6.66666666666667,-6.11111111111111
1959-01-02,7.21,"A","TAHOE CITY, CA US",0,0,2,49,22,9.44444444444444,-5.55555555555556
1959-01-03,7.2,"A","TAHOE CITY, CA US",0,0,1,36,9,2.22222222222222,-12.7777777777778
1959-01-04,7.16,"A","TAHOE CITY, CA US",0,0,1,39,12,3.88888888888889,-11.1111111111111
1959-01-05,7.22,"A","TAHOE CITY, CA US",0.14,3,4,41,12,5,-11.1111111111111
1959-01-06,7.24,"A","TAHOE CITY, CA US",1.08,19,23,33,28,0.555555555555556,-2.22222222222222
1959-01-07,7.21,"A","TAHOE CITY, CA US",0,0,21,39,23,3.88888888888889,-5
1959-01-08,7.22,"A","TAHOE CITY, CA US",0,0,19,38,29,3.33333333333333,-1.66666666666667
1959-01-09,7.32,"A","TAHOE CITY, CA US",1.5,0,8,44,33,6.66666666666667,0.555555555555556
1959-01-10,7.36,"A","TAHOE CITY, CA US",0.62,0,4,43,32,6.11111111111111,0
1959-01-11,7.35,"A","TAHOE CITY, CA US",0.2,0,3,39,32,3.88888888888889,0
1959-01-12,7.39,"A","TAHOE CITY, CA US",0.31,0,1,50,37,10,2.77777777777778
1959-01-13,7.39,"A","TAHOE CITY, CA US",0.54,0,0,38,29,3.33333333333333,-1.66666666666667
1959-01-14,7.39,"A","TAHOE CITY, CA US",0,0,0,42,22,5.55555555555556,-5.55555555555556
1959-01-15,7.4,"A","TAHOE CITY, CA US",0,0,0,41,26,5,-3.33333333333333
1959-01-16,7.4,"A","TAHOE CITY, CA US",0,0,0,43,28,6.11111111111111,-2.22222222222222
1959-01-17,7.41,"A","TAHOE CITY, CA US",0,0,0,45,25,7.22222222222222,-3.88888888888889
1959-01-18,7.42,"A","TAHOE CITY, CA US",0,0,0,45,26,7.22222222222222,-3.33333333333333
1959-01-19,7.41,"A","TAHOE CITY, CA US",0,0,0,48,26,8.88888888888889,-3.33333333333333
1959-01-20,7.38,"A","TAHOE CITY, CA US",0,0,0,45,21,7.22222222222222,-6.11111111111111
1959-01-21,7.39,"A","TAHOE CITY, CA US",0,0,0,34,20,1.11111111111111,-6.66666666666667
1959-01-22,7.39,"A","TAHOE CITY, CA US",0,0,0,40,24,4.44444444444444,-4.44444444444444
1959-01-23,7.39,"A","TAHOE CITY, CA US",0,0,0,46,26,7.77777777777778,-3.33333333333333
1959-01-24,7.43,"A","TAHOE CITY, CA US",0,0,0,50,32,10,0
1959-01-25,7.45,"A","TAHOE CITY, CA US",1.33,4,4,40,32,4.44444444444444,0
1959-01-26,7.45,"A","TAHOE CITY, CA US",0.02,0,4,33,22,0.555555555555556,-5.55555555555556
1959-01-27,7.44,"A","TAHOE CITY, CA US",0,0,3,38,24,3.33333333333333,-4.44444444444444
1959-01-28,7.44,"A","TAHOE CITY, CA US",0.22,2,5,40,23,4.44444444444444,-5
1959-01-29,7.43,"A","TAHOE CITY, CA US",0,0,5,36,14,2.22222222222222,-10
1959-01-30,7.42,"A","TAHOE CITY, CA US",0.04,1,6,38,14,3.33333333333333,-10
1959-01-31,7.4,"A","TAHOE CITY, CA US",0,0,6,33,13,0.555555555555556,-10.5555555555556
1959-02-01,7.39,"A","TAHOE CITY, CA US",0,0,5,32,16,0,-8.88888888888889
1959-02-02,7.38,"A","TAHOE CITY, CA US",0,0,5,30,22,-1.11111111111111,-5.55555555555556
1959-02-03,7.37,"A","TAHOE CITY, CA US",0,0,5,32,15,0,-9.44444444444444
1959-02-04,7.37,"A","TAHOE CITY, CA US",0,0,5,41,24,5,-4.44444444444444
1959-02-05,7.37,"A","TAHOE CITY, CA US",0,0,5,48,23,8.88888888888889,-5
1959-02-06,7.37,"A","TAHOE CITY, CA US",0,0,3,50,24,10,-4.44444444444444
1959-02-07,7.34,"A","TAHOE CITY, CA US",0,0,3,44,12,6.66666666666667,-11.1111111111111
1959-02-08,7.32,"A","TAHOE CITY, CA US",0,0,3,32,13,0,-10.5555555555556
1959-02-09,7.32,"A","TAHOE CITY, CA US",0,0,3,29,8,-1.66666666666667,-13.3333333333333
1959-02-10,7.48,"A","TAHOE CITY, CA US",1.19,18.5,22,28,15,-2.22222222222222,-9.44444444444444
1959-02-11,7.53,"A","TAHOE CITY, CA US",2.04,20.5,42,28,17,-2.22222222222222,-8.33333333333333
1959-02-12,7.55,"A","TAHOE CITY, CA US",0.3,4,40,27,17,-2.77777777777778,-8.33333333333333
1959-02-13,7.54,"A","TAHOE CITY, CA US",0.05,1,36,28,3,-2.22222222222222,-16.1111111111111
1959-02-14,7.52,"A","TAHOE CITY, CA US",0.02,0.5,34,32,5,0,-15
1959-02-15,7.56,"A","TAHOE CITY, CA US",0,0,30,40,28,4.44444444444444,-2.22222222222222
1959-02-16,7.65,"A","TAHOE CITY, CA US",1.66,2.5,26,41,32,5,0
1959-02-17,7.67,"A","TAHOE CITY, CA US",0.78,4.5,28,39,25,3.88888888888889,-3.88888888888889
1959-02-18,7.7,"A","TAHOE CITY, CA US",0.61,8,34,33,27,0.555555555555556,-2.77777777777778
1959-02-19,7.71,"A",NA,0.4575,6,33.5,34,26,NA,NA
1959-02-20,7.7,"A",NA,0.305,4,33,35,25,NA,NA
1959-02-21,7.7,"A",NA,0.1525,2,32.5,36,24,NA,NA
1959-02-22,7.7,"A","TAHOE CITY, CA US",0,0,32,37,23,2.77777777777778,-5
1959-02-23,7.7,"A","TAHOE CITY, CA US",0.02,1,33,35,14,1.66666666666667,-10
1959-02-24,7.7,"A","TAHOE CITY, CA US",0,0,32,36,18,2.22222222222222,-7.77777777777778
1959-02-25,7.7,"A","TAHOE CITY, CA US",0,0,30,36,16,2.22222222222222,-8.88888888888889
1959-02-26,7.7,"A","TAHOE CITY, CA US",0,0,30,40,21,4.44444444444444,-6.11111111111111
1959-02-27,7.7,"A","TAHOE CITY, CA US",0,0,28,42,22,5.55555555555556,-5.55555555555556
1959-02-28,7.71,"A","TAHOE CITY, CA US",0,0,26,45,24,7.22222222222222,-4.44444444444444
1959-03-01,7.71,"A","TAHOE CITY, CA US",0,0,26,45,24,7.22222222222222,-4.44444444444444
1959-03-02,7.71,"A","TAHOE CITY, CA US",0,0,25,45,26,7.22222222222222,-3.33333333333333
1959-03-03,7.7,"A","TAHOE CITY, CA US",0,0,24,46,27,7.77777777777778,-2.77777777777778
1959-03-04,7.69,"A","TAHOE CITY, CA US",0,0,23,49,22,9.44444444444444,-5.55555555555556
1959-03-05,7.69,"A","TAHOE CITY, CA US",0,0,22,46,19,7.77777777777778,-7.22222222222222
1959-03-06,7.69,"A","TAHOE CITY, CA US",0,0,21,50,25,10,-3.88888888888889
1959-03-07,7.69,"A","TAHOE CITY, CA US",0,0,20,46,25,7.77777777777778,-3.88888888888889
1959-03-08,7.69,"A","TAHOE CITY, CA US",0,0,19,47,22,8.33333333333333,-5.55555555555556
1959-03-09,7.68,"A","TAHOE CITY, CA US",0,0,18,50,23,10,-5
1959-03-10,7.67,"A","TAHOE CITY, CA US",0,0,16,50,23,10,-5
1959-03-11,7.68,"A","TAHOE CITY, CA US",0,0,16,44,21,6.66666666666667,-6.11111111111111
